Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

01:12:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:15:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    1.49    0.00   98.51
01:15:35 AM  all    0.00    0.00    0.26    0.00    0.00    0.00    0.77    0.00   98.98
01:15:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:39 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:15:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
01:15:49 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:15:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:54 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:15:55 AM  all    0.51    0.00    0.76    0.00    0.00    0.00    0.00    0.00   98.73
01:15:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:59 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:00 AM  all    0.26    0.00    1.28    0.00    0.00    0.00    0.26    0.00   98.21
01:16:01 AM  all    0.27    0.00    1.33    0.00    0.00    0.53    3.98    0.00   93.90
01:16:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:04 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:06 AM  all    1.04    0.00    2.34    0.00    0.00    0.00    0.00    0.00   96.62
01:16:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
