Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

12:28:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:31:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:10 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:12 AM  all    0.51    0.00    0.77    0.00    0.00    0.00    0.00    0.00   98.72
12:31:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:15 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
12:31:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:17 AM  all    0.27    0.00    3.72    0.00    0.00    0.53    4.79    0.00   90.69
12:31:18 AM  all    1.56    0.00    1.30    0.00    0.00    0.00    0.26    0.00   96.88
12:31:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:22 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:23 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
12:31:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:25 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.50
12:31:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:30 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:31:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:34 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:35 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00   99.75
12:31:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:47 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:48 AM  all    1.83    0.00    2.09    0.00    0.00    0.00    0.00    0.00   96.07
12:31:49 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:50 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
12:31:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:53 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:31:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:55 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
12:31:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:03 AM  all    0.77    0.00    1.53    0.00    0.00    0.00    0.26    0.00   97.44
12:32:04 AM  all    9.12    0.00    7.65    0.00    0.00    0.29    0.29    0.00   82.65
12:32:05 AM  all    2.89    0.00    1.58    0.53    0.00    0.00    1.05    0.00   93.95
12:32:06 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:07 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:08 AM  all    0.53    0.00    4.50    0.00    0.00    0.00    0.00    0.00   94.97
12:32:09 AM  all    6.42    0.00   43.02    0.00    0.00    0.00    0.00    0.00   50.57
12:32:10 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:32:11 AM  all    0.00    0.00    0.00    1.53    0.00    0.00    0.00    0.00   98.47
12:32:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:20 AM  all   15.97    0.00   17.25    0.00    0.00    0.00    0.00    0.00   66.77
12:32:21 AM  all    8.77    0.00   14.04    0.00    0.00    0.00   54.39    0.00   22.81
12:32:22 AM  all    4.17    0.00    4.17    0.00    0.00    0.00   91.07    0.00    0.60
